estimating workload which takes just one milisecond
end estimation
0	1	1
0	3	2
0	5	3
0	6	4
0	8	5
0	9	6
0	11	7
0	13	8
0	14	9
0	16	10
0	18	11
0	19	12
0	21	13
0	22	14
0	24	15
0	26	16
0	28	17
0	29	18
0	31	19
0	32	20
0	34	21
0	35	22
0	37	23
0	39	24
0	40	25
0	42	26
0	44	27
0	45	28
0	47	29
0	48	30
0	50	31
0	51	32
0	53	33
0	55	34
0	56	35
0	58	36
0	59	37
0	61	38
0	62	39
0	64	40
0	65	41
0	67	42
0	69	43
0	70	44
0	72	45
0	73	46
0	75	47
0	76	48
0	78	49
0	79	50
0	81	51
0	82	52
0	84	53
0	86	54
0	87	55
0	89	56
0	91	57
0	92	58
0	94	59
0	96	60
0	97	61
0	98	62
0	100	63
0	102	64
0	103	65
0	105	66
0	106	67
0	108	68
0	110	69
0	111	70
0	113	71
0	114	72
0	115	73
0	117	74
0	119	75
0	120	76
0	122	77
0	124	78
0	125	79
0	127	80
0	129	81
0	130	82
0	132	83
0	133	84
0	135	85
0	137	86
0	138	87
0	140	88
0	142	89
0	143	90
0	145	91
0	146	92
0	148	93
0	150	94
0	151	95
0	153	96
0	154	97
0	156	98
0	158	99
0	159	100
