estimating workload which takes just one milisecond
end estimation
2	7	1
2	8	2
2	10	3
2	12	4
2	13	5
2	39	6
2	41	7
2	42	8
2	43	9
2	45	10
2	70	11
2	72	12
2	74	13
2	75	14
2	77	15
2	102	16
2	104	17
2	106	18
2	107	19
2	109	20
2	130	21
2	132	22
2	134	23
2	135	24
2	137	25
2	162	26
2	164	27
2	166	28
2	167	29
2	169	30
2	194	31
2	196	32
2	197	33
2	199	34
2	200	35
2	222	36
2	224	37
2	225	38
2	251	39
2	252	40
2	254	41
2	255	42
2	257	43
2	282	44
2	284	45
2	286	46
2	287	47
2	289	48
2	314	49
2	316	50
2	318	51
2	319	52
2	321	53
2	346	54
2	347	55
2	349	56
2	350	57
2	352	58
2	378	59
2	379	60
2	381	61
2	383	62
2	384	63
2	410	64
2	412	65
2	413	66
2	415	67
2	416	68
2	441	69
2	443	70
2	445	71
2	446	72
2	448	73
2	449	74
2	474	75
2	476	76
2	478	77
2	479	78
2	481	79
2	506	80
2	508	81
2	510	82
2	511	83
2	513	84
2	538	85
2	540	86
2	541	87
2	543	88
2	544	89
2	562	90
2	563	91
2	565	92
2	566	93
2	567	94
2	569	95
2	594	96
2	596	97
2	597	98
2	599	99
2	601	100
3	1	1
3	3	2
3	4	3
3	5	4
3	31	5
3	33	6
3	34	7
3	36	8
3	37	9
3	63	10
3	64	11
3	66	12
3	68	13
3	69	14
3	95	15
3	96	16
3	98	17
3	100	18
3	101	19
3	127	20
3	128	21
3	138	22
3	140	23
3	141	24
3	143	25
3	144	26
3	170	27
3	172	28
3	173	29
3	175	30
3	176	31
3	202	32
3	204	33
3	205	34
3	207	35
3	208	36
3	234	37
3	235	38
3	237	39
3	239	40
3	240	41
3	266	42
3	267	43
3	269	44
3	270	45
3	272	46
3	273	47
3	299	48
3	301	49
3	302	50
3	304	51
3	305	52
3	331	53
3	333	54
3	334	55
3	336	56
3	337	57
3	363	58
3	364	59
3	366	60
3	367	61
3	369	62
3	395	63
3	396	64
3	398	65
3	399	66
3	401	67
3	426	68
3	428	69
3	429	70
3	431	71
3	433	72
3	459	73
3	460	74
3	462	75
3	463	76
3	465	77
3	490	78
3	492	79
3	493	80
3	495	81
3	497	82
3	522	83
3	524	84
3	526	85
3	527	86
3	529	87
3	551	88
3	553	89
3	554	90
3	570	91
3	572	92
3	574	93
3	575	94
3	577	95
3	602	96
3	603	97
3	605	98
3	607	99
3	608	100
1	15	1
1	17	2
1	19	3
1	20	4
1	46	5
1	47	6
1	49	7
1	51	8
1	52	9
1	78	10
1	79	11
1	81	12
1	82	13
1	84	14
1	85	15
1	111	16
1	112	17
1	114	18
1	116	19
1	117	20
1	147	21
1	149	22
1	150	23
1	152	24
1	153	25
1	179	26
1	180	27
1	182	28
1	184	29
1	185	30
1	211	31
1	212	32
1	213	33
1	215	34
1	216	35
1	226	36
1	228	37
1	229	38
1	231	39
1	232	40
1	258	41
1	259	42
1	261	43
1	262	44
1	264	45
1	289	46
1	291	47
1	293	48
1	294	49
1	296	50
1	297	51
1	323	52
1	325	53
1	326	54
1	328	55
1	354	56
1	355	57
1	357	58
1	359	59
1	360	60
1	386	61
1	387	62
1	389	63
1	391	64
1	393	65
1	418	66
1	420	67
1	421	68
1	423	69
1	425	70
1	450	71
1	452	72
1	453	73
1	455	74
1	456	75
1	482	76
1	484	77
1	486	78
1	488	79
1	489	80
1	515	81
1	516	82
1	518	83
1	520	84
1	521	85
1	547	86
1	548	87
1	550	88
1	578	89
1	580	90
1	582	91
1	583	92
1	585	93
1	609	94
1	611	95
1	613	96
1	614	97
1	616	98
1	618	99
1	619	100
0	23	1
0	25	2
0	26	3
0	28	4
0	29	5
0	55	6
0	56	7
0	58	8
0	60	9
0	86	10
0	87	11
0	89	12
0	90	13
0	92	14
0	118	15
0	119	16
0	121	17
0	123	18
0	124	19
0	154	20
0	155	21
0	157	22
0	158	23
0	160	24
0	186	25
0	187	26
0	189	27
0	190	28
0	192	29
0	217	30
0	218	31
0	219	32
0	221	33
0	243	34
0	244	35
0	246	36
0	248	37
0	249	38
0	274	39
0	276	40
0	278	41
0	279	42
0	281	43
0	307	44
0	308	45
0	310	46
0	312	47
0	337	48
0	339	49
0	341	50
0	342	51
0	344	52
0	345	53
0	371	54
0	373	55
0	374	56
0	376	57
0	401	58
0	403	59
0	405	60
0	407	61
0	408	62
0	434	63
0	435	64
0	437	65
0	438	66
0	440	67
0	441	68
0	467	69
0	468	70
0	470	71
0	471	72
0	473	73
0	498	74
0	500	75
0	502	76
0	503	77
0	505	78
0	530	79
0	532	80
0	533	81
0	535	82
0	536	83
0	555	84
0	556	85
0	558	86
0	559	87
0	561	88
0	587	89
0	588	90
0	590	91
0	591	92
0	593	93
0	621	94
0	622	95
0	624	96
0	625	97
0	627	98
0	628	99
0	630	100
