estimating workload which takes just one milisecond
end estimation
1	1	1
1	13	2
1	15	3
1	16	4
1	18	5
1	20	6
1	31	7
1	33	8
1	34	9
1	36	10
1	38	11
1	39	12
1	41	13
1	42	14
1	44	15
1	46	16
1	47	17
1	49	18
1	51	19
1	52	20
1	54	21
1	56	22
1	57	23
1	59	24
1	61	25
1	62	26
1	64	27
1	66	28
1	67	29
1	69	30
1	71	31
1	72	32
1	74	33
1	75	34
1	77	35
1	79	36
1	80	37
1	82	38
1	83	39
1	85	40
1	87	41
1	88	42
1	90	43
1	92	44
1	93	45
1	95	46
1	97	47
1	98	48
1	100	49
1	101	50
1	103	51
1	105	52
1	106	53
1	108	54
1	110	55
1	111	56
1	113	57
1	114	58
1	116	59
1	118	60
1	119	61
1	121	62
1	123	63
1	124	64
1	126	65
1	127	66
1	129	67
1	131	68
1	132	69
1	134	70
1	135	71
1	137	72
1	139	73
1	140	74
1	142	75
1	144	76
1	145	77
1	147	78
1	149	79
1	150	80
1	152	81
1	153	82
1	155	83
1	156	84
1	158	85
1	160	86
1	161	87
1	163	88
1	165	89
1	166	90
1	178	91
1	180	92
1	181	93
1	183	94
1	184	95
1	186	96
1	198	97
1	200	98
1	201	99
1	203	100
0	1	1
0	3	2
0	4	3
0	6	4
0	8	5
0	9	6
0	23	7
0	24	8
0	26	9
0	28	10
0	29	11
0	31	12
0	32	13
0	34	14
0	44	15
0	45	16
0	47	17
0	48	18
0	50	19
0	72	20
0	73	21
0	75	22
0	77	23
0	78	24
0	96	25
0	97	26
0	99	27
0	101	28
0	102	29
0	120	30
0	122	31
0	123	32
0	125	33
0	143	34
0	144	35
0	146	36
0	147	37
0	149	38
0	167	39
0	169	40
0	171	41
0	172	42
0	174	43
0	175	44
0	186	45
0	188	46
0	190	47
0	191	48
0	193	49
0	195	50
0	196	51
0	205	52
0	206	53
0	208	54
0	210	55
0	211	56
0	213	57
0	215	58
0	216	59
0	218	60
0	219	61
0	221	62
0	223	63
0	224	64
0	226	65
0	228	66
0	229	67
0	231	68
0	233	69
0	234	70
0	236	71
0	238	72
0	239	73
0	241	74
0	242	75
0	244	76
0	245	77
0	247	78
0	249	79
0	251	80
0	252	81
0	254	82
0	256	83
0	257	84
0	259	85
0	261	86
0	262	87
0	264	88
0	266	89
0	267	90
0	269	91
0	271	92
0	272	93
0	274	94
0	276	95
0	278	96
0	279	97
0	281	98
0	283	99
0	285	100
2	3	1
2	5	2
2	6	3
2	8	4
2	10	5
2	11	6
2	23	7
2	24	8
2	26	9
2	27	10
2	29	11
2	30	12
2	52	13
2	53	14
2	55	15
2	56	16
2	58	17
2	60	18
2	61	19
2	79	20
2	81	21
2	82	22
2	84	23
2	86	24
2	103	25
2	105	26
2	107	27
2	108	28
2	110	29
2	128	30
2	129	31
2	131	32
2	132	33
2	134	34
2	152	35
2	153	36
2	155	37
2	156	38
2	158	39
2	172	40
2	173	41
2	175	42
2	177	43
2	178	44
2	180	45
2	182	46
2	195	47
2	197	48
2	199	49
2	200	50
2	202	51
2	204	52
2	220	53
2	221	54
2	223	55
2	224	56
2	226	57
2	228	58
2	229	59
2	237	60
2	239	61
2	243	62
2	245	63
2	247	64
2	248	65
2	250	66
2	252	67
2	262	68
2	263	69
2	265	70
2	266	71
2	268	72
2	280	73
2	285	74
2	287	75
2	288	76
2	290	77
2	292	78
2	294	79
2	296	80
2	297	81
2	299	82
2	301	83
2	302	84
2	304	85
2	306	86
2	308	87
2	309	88
2	311	89
2	313	90
2	315	91
2	316	92
2	318	93
2	320	94
2	321	95
2	323	96
2	325	97
2	326	98
2	328	99
2	330	100
3	12	1
3	14	2
3	15	3
3	17	4
3	18	5
3	20	6
3	22	7
3	35	8
3	37	9
3	38	10
3	40	11
3	42	12
3	63	13
3	65	14
3	66	15
3	68	16
3	70	17
3	87	18
3	89	19
3	91	20
3	92	21
3	94	22
3	111	23
3	113	24
3	115	25
3	116	26
3	118	27
3	135	28
3	137	29
3	139	30
3	140	31
3	142	32
3	160	33
3	161	34
3	163	35
3	164	36
3	166	37
3	168	38
3	169	39
3	183	40
3	184	41
3	186	42
3	188	43
3	189	44
3	191	45
3	192	46
3	194	47
3	206	48
3	207	49
3	209	50
3	211	51
3	212	52
3	214	53
3	216	54
3	217	55
3	231	56
3	233	57
3	234	58
3	236	59
3	242	60
3	253	61
3	255	62
3	256	63
3	258	64
3	260	65
3	269	66
3	271	67
3	273	68
3	274	69
3	276	70
3	281	71
3	283	72
3	285	73
3	287	74
3	288	75
3	290	76
3	292	77
3	294	78
3	295	79
3	297	80
3	299	81
3	301	82
3	302	83
3	304	84
3	306	85
3	307	86
3	309	87
3	311	88
3	313	89
3	314	90
3	316	91
3	318	92
3	320	93
3	321	94
3	323	95
3	324	96
3	326	97
3	328	98
3	329	99
3	331	100
