estimating workload which takes just one milisecond
end estimation
0	1	1
0	3	2
0	4	3
0	6	4
0	7	5
0	9	6
0	11	7
0	12	8
0	13	9
0	15	10
0	16	11
0	18	12
0	20	13
0	21	14
0	22	15
0	24	16
0	26	17
0	27	18
0	29	19
0	30	20
0	32	21
0	34	22
0	35	23
0	37	24
0	38	25
0	40	26
0	41	27
0	43	28
0	44	29
0	46	30
0	47	31
0	49	32
0	51	33
0	52	34
0	53	35
0	55	36
0	56	37
0	58	38
0	59	39
0	61	40
0	62	41
0	64	42
0	65	43
0	67	44
0	68	45
0	69	46
0	70	47
0	72	48
0	73	49
0	74	50
0	76	51
0	77	52
0	78	53
0	79	54
0	81	55
0	82	56
0	83	57
0	84	58
0	86	59
0	88	60
0	89	61
0	90	62
0	92	63
0	94	64
0	95	65
0	97	66
0	98	67
0	100	68
0	101	69
0	103	70
0	105	71
0	106	72
0	108	73
0	109	74
0	111	75
0	112	76
0	114	77
0	116	78
0	117	79
0	119	80
0	121	81
0	122	82
0	124	83
0	125	84
0	127	85
0	129	86
0	130	87
0	132	88
0	134	89
0	135	90
0	137	91
0	138	92
0	140	93
0	141	94
0	143	95
0	145	96
0	146	97
0	148	98
0	149	99
0	151	100
